,c0,c2,c4,c7,c8,c9,c10,c11,c13,c14,c15,c16,c17,c20,c21,c22,c29,c32,c36,ymd,next_month_day1,next_month_day2,filename,dt_rank_neg
24988,0,710010190,歯科鋳造用コバルトクロム合金鉤・バー用,33.0,1.0,ｇ,1.0,25.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,,0.0,歯科鋳造用コバルトクロム合金鉤・バー用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24989,0,710010191,歯科用コバルトクロム合金線鉤用（ＪＩＳ適合品）,40.0,2.0,ｃｍ,1.0,10.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,,0.0,歯科用コバルトクロム合金線鉤用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24990,0,710010192,歯科用コバルトクロム合金線バー用（ＪＩＳ適合品）,40.0,2.0,ｃｍ,1.0,52.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,,0.0,歯科用コバルトクロム合金線バー用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24991,0,710010193,歯科用ステンレス鋼線鉤用（ＪＩＳ適合品）,40.0,2.0,ｃｍ,1.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,,0.0,歯科用ステンレス鋼線鉤用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24992,0,710010194,歯科用ステンレス鋼線バー用（ＪＩＳ適合品）,40.0,2.0,ｃｍ,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.0,歯科用ステンレス鋼線バー用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
5202,9,710010195,歯科用銀アマルガム用合金（アロイＪＩＳ適合品）,0.0,0.0,ｇ,0.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,20160331,0.0,歯科用銀アマルガム用合金（アロイＪＩＳ適合品）,2016-04-01,2016-05-01,2016-05-02,t_ALL20160304.csv,1.0
5203,9,710010196,歯科用銀アマルガム用合金（水銀ＪＩＳ適合品）,0.0,0.0,ｇ,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,20160331,0.0,歯科用銀アマルガム用合金（水銀ＪＩＳ適合品）,2016-04-01,2016-05-01,2016-05-02,t_ALL20160304.csv,1.0
24993,0,710010197,陶歯前歯用（真空焼成歯）,8.0,1.0,組,1.0,1870.0,0.0,0.0,0.0,1.0,1870.0,0.0,0.0,0.0,,0.0,陶歯前歯用（真空焼成歯）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24994,0,710010198,陶歯臼歯用（真空焼成歯）,8.0,1.0,組,1.0,1010.0,0.0,0.0,0.0,1.0,1010.0,0.0,0.0,0.0,,0.0,陶歯臼歯用（真空焼成歯）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
7752,9,710010199,陶歯前歯継続歯用（真空焼成歯）,0.0,0.0,組,0.0,0.0,0.0,0.0,0.0,1.0,1340.0,0.0,0.0,0.0,20180331,0.0,陶歯前歯継続歯用（真空焼成歯）,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
7753,9,710010200,陶歯臼歯継続歯用（真空焼成歯）,0.0,0.0,組,0.0,0.0,0.0,0.0,0.0,1.0,1970.0,0.0,0.0,0.0,20180331,0.0,陶歯臼歯継続歯用（真空焼成歯）,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
24995,0,710010201,レジン歯前歯用（ＪＩＳ適合品）,8.0,1.0,組,1.0,241.0,0.0,0.0,0.0,1.0,241.0,0.0,0.0,0.0,,0.0,レジン歯前歯用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24996,0,710010202,レジン歯臼歯用（ＪＩＳ適合品）,8.0,1.0,組,1.0,235.0,0.0,0.0,0.0,1.0,235.0,0.0,0.0,0.0,,0.0,レジン歯臼歯用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24997,0,710010203,スルフォン樹脂レジン歯前歯用,8.0,1.0,組,1.0,620.0,0.0,0.0,0.0,1.0,620.0,0.0,0.0,0.0,,0.0,スルフォン樹脂レジン歯前歯用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24998,0,710010204,スルフォン樹脂レジン歯臼歯用,8.0,1.0,組,1.0,866.0,0.0,0.0,0.0,1.0,866.0,0.0,0.0,0.0,,0.0,スルフォン樹脂レジン歯臼歯用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
24999,0,710010205,硬質レジン歯前歯用,8.0,1.0,組,1.0,582.0,0.0,0.0,0.0,1.0,582.0,0.0,0.0,0.0,,0.0,硬質レジン歯前歯用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25000,0,710010206,硬質レジン歯臼歯用,8.0,1.0,組,1.0,733.0,0.0,0.0,0.0,1.0,733.0,0.0,0.0,0.0,,0.0,硬質レジン歯臼歯用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25001,0,710010207,歯冠用加熱重合レジン（粉末ＪＩＳ適合品）,33.0,1.0,ｇ,1.0,12.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,,0.0,歯冠用加熱重合レジン（粉末ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25002,0,710010208,歯冠用加熱重合レジン（液ＪＩＳ適合品）,36.0,2.0,ｍＬ,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.0,歯冠用加熱重合レジン（液ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25003,0,710010209,歯冠用加熱重合硬質レジン,33.0,1.0,ｇ,1.0,26.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,,0.0,歯冠用加熱重合硬質レジン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25004,0,710010210,歯冠用光重合硬質レジン,33.0,1.0,ｇ,1.0,595.0,0.0,0.0,0.0,1.0,595.0,0.0,0.0,0.0,,0.0,歯冠用光重合硬質レジン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25005,0,710010211,義歯床用アクリリック樹脂（粉末ＪＩＳ適合品）,33.0,1.0,ｇ,1.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.0,義歯床用アクリリック樹脂（粉末ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25006,0,710010212,義歯床用アクリリック樹脂（液ＪＩＳ適合品）,36.0,2.0,ｍＬ,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,義歯床用アクリリック樹脂（液ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25007,0,710010213,義歯床用アクリリック即時硬化樹脂（粉末）,33.0,1.0,ｇ,1.0,28.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,,0.0,義歯床用アクリリック即時硬化樹脂（粉末）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25008,0,710010214,義歯床用アクリリック即時硬化樹脂（液）,36.0,2.0,ｍＬ,1.0,18.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,,0.0,義歯床用アクリリック即時硬化樹脂（液）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25009,0,710010215,義歯床用熱可塑性樹脂,33.0,1.0,ｇ,1.0,17.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,,0.0,義歯床用熱可塑性樹脂,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25010,0,710010216,歯科用合着・接着材料１（レジン系・標準型）,33.0,1.0,ｇ,1.0,461.0,0.0,0.0,0.0,1.0,461.0,0.0,0.0,0.0,,0.0,歯科用合着・接着材料１・レジン系・標準型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25011,0,710010217,歯科用合着・接着材料２,33.0,1.0,ｇ,1.0,103.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,,0.0,歯科用合着・接着材料２,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25012,0,710010218,歯科用合着・接着材料３,33.0,1.0,ｇ,1.0,23.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,,0.0,歯科用合着・接着材料３,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25013,0,710010219,歯科充填用材料１（複合レジン系）,33.0,1.0,ｇ,1.0,737.0,0.0,0.0,0.0,1.0,737.0,0.0,0.0,0.0,,0.0,歯科充填用材料１・複合レジン系,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25014,0,710010220,歯科充填用材料２（複合レジン系）,33.0,1.0,ｇ,1.0,282.0,0.0,0.0,0.0,1.0,282.0,0.0,0.0,0.0,,0.0,歯科充填用材料２・複合レジン系,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
20567,9,710010221,歯科充填用材料３,33.0,1.0,ｇ,1.0,16.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,20220930,0.0,歯科充填用材料３,2022-10-01,2022-11-01,2022-11-02,t20220930.csv,1.0
25015,0,710010222,複合レジン築造用（硬化後フィラー６０％以上）,33.0,1.0,ｇ,1.0,280.0,0.0,0.0,0.0,1.0,280.0,0.0,0.0,0.0,,0.0,複合レジン築造用（硬化後フィラー６０％以上）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25016,0,710010223,金属小釘ロック型,7.0,1.0,本,1.0,66.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,,0.0,金属小釘ロック型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25017,0,710010224,金属小釘スクリュー型,7.0,1.0,本,1.0,50.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,,0.0,金属小釘スクリュー型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25018,0,710010225,金属小釘スクリュー型（金メッキ）,7.0,1.0,本,1.0,111.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,,0.0,金属小釘スクリュー型（金メッキ）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25019,0,710010226,乳歯金属冠,7.0,1.0,本,1.0,303.0,0.0,0.0,0.0,1.0,303.0,0.0,0.0,0.0,,0.0,乳歯金属冠,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25020,0,710010227,スクリューポスト支台築造用,7.0,1.0,本,1.0,63.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,,0.0,スクリューポスト支台築造用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25021,0,710010228,歯科矯正用帯環切歯用,10.0,1.0,個,1.0,161.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,,0.0,歯科矯正用帯環切歯用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25022,0,710010229,歯科矯正用帯環犬歯用及び臼歯用,10.0,1.0,個,1.0,163.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,,0.0,歯科矯正用帯環犬歯用及び臼歯用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25023,0,710010230,帯環用ブラケット,10.0,1.0,個,1.0,147.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,,0.0,帯環用ブラケット,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25024,0,710010231,ダイレクトボンド用ブラケット,10.0,1.0,個,1.0,299.0,0.0,0.0,0.0,1.0,299.0,0.0,0.0,0.0,,0.0,ダイレクトボンド用ブラケット,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25025,0,710010232,チューブ,10.0,1.0,個,1.0,422.0,0.0,0.0,0.0,1.0,431.0,0.0,0.0,0.0,,0.0,チューブ,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25026,0,710010233,ＳＴロック,8.0,1.0,組,1.0,2040.0,0.0,0.0,0.0,1.0,2040.0,0.0,0.0,0.0,,0.0,ＳＴロック,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25027,0,710010234,スクリュー床用,10.0,1.0,個,1.0,757.0,0.0,0.0,0.0,1.0,757.0,0.0,0.0,0.0,,0.0,スクリュー床用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25028,0,710010235,スクリュースケレトン用,10.0,1.0,個,1.0,2330.0,0.0,0.0,0.0,1.0,2330.0,0.0,0.0,0.0,,0.0,スクリュースケレトン用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25029,0,710010236,トラクションバンド,10.0,1.0,個,1.0,323.0,0.0,0.0,0.0,1.0,323.0,0.0,0.0,0.0,,0.0,トラクションバンド,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25030,0,710010237,ネックストラップ,10.0,1.0,個,1.0,209.0,0.0,0.0,0.0,1.0,209.0,0.0,0.0,0.0,,0.0,ネックストラップ,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25031,0,710010238,ヘッドギアリトラクター用,10.0,1.0,個,1.0,3910.0,0.0,0.0,0.0,1.0,3910.0,0.0,0.0,0.0,,0.0,ヘッドギアリトラクター用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25032,0,710010239,ヘッドギアプロトラクター用,10.0,1.0,個,1.0,10200.0,0.0,0.0,0.0,1.0,10200.0,0.0,0.0,0.0,,0.0,ヘッドギアプロトラクター用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25033,0,710010240,チンキャップリトラクター用,10.0,1.0,個,1.0,959.0,0.0,0.0,0.0,1.0,959.0,0.0,0.0,0.0,,0.0,チンキャップリトラクター用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25034,0,710010241,チンキャッププロトラクター用,10.0,1.0,個,1.0,2040.0,0.0,0.0,0.0,1.0,2040.0,0.0,0.0,0.0,,0.0,チンキャッププロトラクター用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25035,0,710010242,フェイスボウ,10.0,1.0,個,1.0,764.0,0.0,0.0,0.0,1.0,764.0,0.0,0.0,0.0,,0.0,フェイスボウ,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25036,0,710010243,矯正用線（丸型）,7.0,1.0,本,1.0,218.0,0.0,0.0,0.0,1.0,232.0,0.0,0.0,0.0,,0.0,矯正用線（丸型）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25037,0,710010244,矯正用線（角型）,7.0,1.0,本,1.0,246.0,0.0,0.0,0.0,1.0,246.0,0.0,0.0,0.0,,0.0,矯正用線（角型）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25038,0,710010245,矯正用線（特殊丸型）,7.0,1.0,本,1.0,387.0,0.0,0.0,0.0,1.0,387.0,0.0,0.0,0.0,,0.0,矯正用線（特殊丸型）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25039,0,710010246,矯正用線（特殊角型）,7.0,1.0,本,1.0,452.0,0.0,0.0,0.0,1.0,452.0,0.0,0.0,0.0,,0.0,矯正用線（特殊角型）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25040,0,710010247,超弾性矯正用線（丸型及び角型）,7.0,1.0,本,1.0,533.0,0.0,0.0,0.0,1.0,533.0,0.0,0.0,0.0,,0.0,超弾性矯正用線（丸型及び角型）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
12915,9,710010248,歯科用ニッケルクロム合金線鉤用（ＪＩＳ適合品）,0.0,0.0,ｃｍ,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,20200331,0.0,歯科用ニッケルクロム合金線鉤用（ＪＩＳ適合品）,2020-04-01,2020-05-01,2020-05-02,t20200305.csv,1.0
12916,9,710010249,歯科鋳造用ニッケルクロム合金床用,0.0,0.0,ｇ,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,20200331,0.0,歯科鋳造用ニッケルクロム合金床用,2020-04-01,2020-05-01,2020-05-02,t20200305.csv,1.0
25041,0,710010250,歯科用コバルトクロム合金線鉤用（ＪＩＳ適合品）,40.0,2.0,ｃｍ,1.0,10.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,,0.0,歯科用コバルトクロム合金線鉤用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25042,0,710010251,歯科用コバルトクロム合金線バー用（ＪＩＳ適合品）,40.0,2.0,ｃｍ,1.0,52.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,,0.0,歯科用コバルトクロム合金線バー用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25043,0,710010252,歯科鋳造用コバルトクロム合金床用,33.0,1.0,ｇ,1.0,29.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,,0.0,歯科鋳造用コバルトクロム合金床用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25044,0,710010253,歯科用ステンレス鋼線鉤用（ＪＩＳ適合品）,40.0,2.0,ｃｍ,1.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,,0.0,歯科用ステンレス鋼線鉤用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25045,0,710010254,歯科用ステンレス鋼線バー用（ＪＩＳ適合品）,40.0,2.0,ｃｍ,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.0,歯科用ステンレス鋼線バー用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25046,0,710010255,陶歯前歯用（真空焼成歯）,8.0,1.0,組,1.0,1870.0,0.0,0.0,0.0,1.0,1870.0,0.0,0.0,0.0,,0.0,陶歯前歯用（真空焼成歯）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25047,0,710010256,陶歯臼歯用（真空焼成歯）,8.0,1.0,組,1.0,1010.0,0.0,0.0,0.0,1.0,1010.0,0.0,0.0,0.0,,0.0,陶歯臼歯用（真空焼成歯）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25048,0,710010257,レジン歯前歯用（ＪＩＳ適合品）,8.0,1.0,組,1.0,241.0,0.0,0.0,0.0,1.0,241.0,0.0,0.0,0.0,,0.0,レジン歯前歯用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25049,0,710010258,レジン歯臼歯用（ＪＩＳ適合品）,8.0,1.0,組,1.0,235.0,0.0,0.0,0.0,1.0,235.0,0.0,0.0,0.0,,0.0,レジン歯臼歯用（ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25050,0,710010259,義歯床用アクリリック樹脂（粉末ＪＩＳ適合品）,33.0,1.0,ｇ,1.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.0,義歯床用アクリリック樹脂（粉末ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25051,0,710010260,義歯床用アクリリック樹脂（液ＪＩＳ適合品）,36.0,2.0,ｍＬ,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,義歯床用アクリリック樹脂（液ＪＩＳ適合品）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25052,0,710010261,歯科用合着・接着材料１（レジン系・標準型）,33.0,1.0,ｇ,1.0,461.0,0.0,0.0,0.0,1.0,461.0,0.0,0.0,0.0,,0.0,歯科用合着・接着材料１・レジン系・標準型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25053,0,710010262,歯科用合着・接着材料２,33.0,1.0,ｇ,1.0,103.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,,0.0,歯科用合着・接着材料２,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25054,0,710010263,歯科用合着・接着材料３,33.0,1.0,ｇ,1.0,23.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,,0.0,歯科用合着・接着材料３,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25055,0,710010264,ダイレクトボンド用ボンディング材,33.0,1.0,ｇ,1.0,703.0,0.0,0.0,0.0,1.0,703.0,0.0,0.0,0.0,,0.0,ダイレクトボンド用ボンディング材,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25056,0,710010265,シリコン樹脂,33.0,1.0,ｇ,1.0,16.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,,0.0,シリコン樹脂,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25057,0,710010266,超弾性コイルスプリング,10.0,1.0,個,1.0,420.0,0.0,0.0,0.0,1.0,420.0,0.0,0.0,0.0,,0.0,超弾性コイルスプリング,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25058,0,710010267,人工膝関節用材（大腿骨側材・全置換用（間）・特殊型）,0.0,0.0,,1.0,358000.0,0.0,0.0,0.0,1.0,358000.0,0.0,0.0,0.0,,0.0,人工膝関節用材料・大腿骨側材料・全置換用材料（間接固定型）・特殊型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25059,0,710010268,大動脈用ステントグラフト（胸部大動脈用・メイン部分・標準型）,0.0,0.0,,1.0,1430000.0,0.0,0.0,0.0,1.0,1430000.0,0.0,0.0,0.0,,0.0,大動脈用ステントグラフト・胸部大動脈用ステントグラフト（メイン部分）・標準型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25060,0,710010269,血管内光断層撮影用カテーテル,0.0,0.0,,1.0,132000.0,0.0,0.0,0.0,1.0,136000.0,0.0,0.0,0.0,,0.0,血管内光断層撮影用カテーテル,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25061,0,710010270,心腔内及び大動脈デバイス用（標準型）,0.0,0.0,,1.0,29900.0,0.0,0.0,0.0,1.0,29900.0,0.0,0.0,0.0,,0.0,血管造影用シースイントロデューサーセット・心腔内及び大動脈デバイス用・標準型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25062,0,710010271,ＰＴＡバルーンカテーテル（大動脈・血流非遮断型（胸部・腹部用））,0.0,0.0,,1.0,66900.0,0.0,0.0,0.0,1.0,66900.0,0.0,0.0,0.0,,0.0,血管内手術用カテーテル・ＰＴＡバルーンカテーテル・大動脈用ステントグラフト用・血流非遮断型（胸部及び腹部）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25063,0,710010272,ヒト自家移植組織（自家培養表皮・採取・培養キット）,0.0,0.0,,1.0,4460000.0,0.0,0.0,0.0,1.0,4460000.0,0.0,0.0,0.0,,0.0,ヒト自家移植組織・自家培養表皮・採取・培養キット,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25064,0,710010273,デンプン由来吸収性局所止血材（標準型）,33.0,1.0,ｇ,1.0,12700.0,0.0,0.0,0.0,1.0,12700.0,0.0,0.0,0.0,,0.0,デンプン由来吸収性局所止血材・標準型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25065,0,710010274,血管造影用シースイントロデューサーセット（遠位端可動型）,0.0,0.0,,1.0,116000.0,0.0,0.0,0.0,1.0,118000.0,0.0,0.0,0.0,,0.0,血管造影用シースイントロデューサーセット・遠位端可動型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25066,0,710010275,胸郭変形矯正用材料（肋骨間用）,0.0,0.0,,1.0,1580000.0,0.0,0.0,0.0,1.0,1580000.0,0.0,0.0,0.0,,0.0,胸郭変形矯正用材料・肋骨間用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25067,0,710010276,胸郭変形矯正用材料（肋骨腰椎間用）,0.0,0.0,,1.0,1540000.0,0.0,0.0,0.0,1.0,1540000.0,0.0,0.0,0.0,,0.0,胸郭変形矯正用材料・肋骨腰椎間用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25068,0,710010277,胸郭変形矯正用材料（肋骨腸骨間用）,0.0,0.0,,1.0,1470000.0,0.0,0.0,0.0,1.0,1470000.0,0.0,0.0,0.0,,0.0,胸郭変形矯正用材料・肋骨腸骨間用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25069,0,710010278,胸郭変形矯正用材料（固定クリップ（伸展術時交換用））,0.0,0.0,,1.0,71500.0,0.0,0.0,0.0,1.0,71500.0,0.0,0.0,0.0,,0.0,胸郭変形矯正用材料・固定クリップ（伸展術時交換用）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25070,0,710010279,経皮的動脈管閉鎖セット（開口部留置型）,0.0,0.0,,1.0,347000.0,0.0,0.0,0.0,1.0,347000.0,0.0,0.0,0.0,,0.0,経皮的動脈管閉鎖セット・開口部留置型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
19515,9,710010280,脳動静脈奇形術前塞栓材,0.0,0.0,,1.0,138000.0,0.0,0.0,0.0,1.0,138000.0,0.0,0.0,0.0,20220331,0.0,脳動静脈奇形術前塞栓材,2022-04-01,2022-05-01,2022-05-02,t20220331.csv,1.0
25071,0,710010281,ＰＴＡバルーンカテーテル（スリッピング防止型）,0.0,0.0,,1.0,80600.0,0.0,0.0,0.0,1.0,88700.0,0.0,0.0,0.0,,0.0,血管内手術用カテーテル・ＰＴＡバルーンカテーテル・スリッピング防止型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25072,0,710010282,大動脈用ステントグラフト（胸部大動脈用・補助部分）,0.0,0.0,,1.0,344000.0,0.0,0.0,0.0,1.0,299000.0,0.0,0.0,0.0,,0.0,大動脈用ステントグラフト・胸部大動脈用ステントグラフト（補助部分）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
22393,9,710010283,植込型心電図記録計（標準型）,0.0,0.0,,1.0,394000.0,0.0,0.0,0.0,1.0,394000.0,0.0,0.0,0.0,20240531,0.0,植込型心電図記録計・標準型,2024-06-01,2024-07-01,2024-07-02,t_ALL20240305.csv,1.0
25073,0,710010284,ＰＴＡバルーンカテーテル（大動脈・血流遮断型（胸部及び腹部用））,0.0,0.0,,1.0,61000.0,0.0,0.0,0.0,1.0,61000.0,0.0,0.0,0.0,,0.0,血管内手術用カテーテル・ＰＴＡバルーンカテーテル・大動脈用ステントグラフト用・血流遮断型（胸部及び腹部）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25074,0,710010285,人工股関節用材（骨盤側材・ライナー・特殊型）,0.0,0.0,,1.0,72300.0,0.0,0.0,0.0,1.0,73000.0,0.0,0.0,0.0,,0.0,人工股関節用材料・骨盤側材料・ライナー・特殊型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
